department,category,brand,price_band,fulfillment_bucket,total_items,recognized_items,returned_items,cancelled_items,processing_items,gmv_all_status,revenue,return_value,cancelled_value,processing_backlog_value,gross_profit,avg_sale_price,avg_fulfillment_days,return_rate_pct,cancel_rate_pct,processing_rate_pct,status_leakage_value,status_leakage_pct,gross_margin_pct,proxy_hypothesis,recommended_action
Men,Fashion Hoodies & Sweatshirts,DC,$50-100,not delivered / open,106,46,0,27,33,6632.829978942871,2895.9399909973145,0.0,1700.3899955749512,2036.4999923706055,1303.0674134167841,62.57386772587614,,0.0,25.5,31.1,3736.8899879455566,56.3,45.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Hurley,$50-100,not delivered / open,112,50,0,28,34,6745.499973297119,3013.5999908447266,0.0,1712.299991607666,2019.5999908447266,1165.411442010413,60.22767833300999,,0.0,25.0,30.4,3731.8999824523926,55.3,38.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Quiksilver,$25-50,not delivered / open,168,81,0,46,41,7103.350027084351,3394.0300102233887,0.0,1957.0700092315674,1752.2500076293945,1375.4330995430496,42.281845399311614,,0.0,27.4,24.4,3709.320016860962,52.2,40.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Jet Lag,$100-200,not delivered / open,53,21,0,15,17,6133.5,2439.0,0.0,1745.0,1949.5,1236.15300106816,115.72641509433963,,0.0,28.3,32.1,3694.5,60.2,50.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Fashion Hoodies & Sweatshirts,Quiksilver,$50-100,not delivered / open,83,30,0,26,27,5723.679992675781,2052.3399963378906,0.0,1816.9199981689453,1854.4199981689453,958.6466566320194,68.9599999117564,,0.0,31.3,32.5,3671.3399963378906,64.1,46.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Outerwear & Coats,Mountain Hardwear,$100-200,not delivered / open,36,12,0,9,15,5484.3599853515625,1814.729995727539,0.0,1424.8899993896484,2244.739990234375,1028.6049052009025,152.34333292643228,,0.0,25.0,41.7,3669.6299896240234,66.9,56.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Laura,$25-50,not delivered / open,167,63,0,39,65,5798.210130691528,2180.4300479888916,0.0,1335.2900314331055,2282.4900512695312,1031.0071538878071,34.71982114186544,,0.0,23.4,38.9,3617.7800827026367,62.4,47.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,AG Adriano Goldschmied,$100-200,not delivered / open,35,14,0,12,9,6066.880065917969,2465.9200439453125,0.0,2018.990005493164,1581.9700164794922,1156.5930914777337,173.3394304547991,,0.0,34.3,25.7,3600.9600219726562,59.4,46.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Outerwear & Coats,Tommy Hilfiger,$100-200,not delivered / open,46,17,0,7,22,5829.579978942871,2234.2999954223633,0.0,846.379997253418,2748.89998626709,1270.7580189749297,126.72999954223633,,0.0,15.2,47.8,3595.279983520508,61.7,56.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Blazers & Jackets,Anne Klein,$100-200,not delivered / open,47,20,0,10,17,6418.290000915527,2833.2500076293945,0.0,1319.5199966430664,2265.5199966430664,1785.3463653794993,136.55936172160696,,0.0,21.3,36.2,3585.039993286133,55.9,63.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Hudson,$100-200,not delivered / open,44,22,0,17,5,7292.820037841797,3726.7300186157227,0.0,2788.130012512207,777.9600067138672,1793.373074481808,165.74590995094994,,0.0,38.6,11.4,3566.090019226074,48.9,48.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Plus,Ray-Ban,$100-200,not delivered / open,57,32,0,11,14,8070.910057067871,4560.810043334961,0.0,1629.890007019043,1880.2100067138672,2281.6342716555837,141.59491328189247,,0.0,19.3,24.6,3510.10001373291,43.5,50.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,Carhartt,$50-100,not delivered / open,94,41,0,21,32,6245.889915466309,2748.769962310791,0.0,1392.2799797058105,2104.839973449707,1574.1211126410724,66.44563739857774,,0.0,22.3,34.0,3497.1199531555176,56.0,57.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,Seafolly,$100-200,not delivered / open,45,18,0,9,18,5900.4000244140625,2415.7000122070312,0.0,1156.6000061035156,2328.1000061035156,1367.5750018102415,131.1200005425347,,0.0,20.0,40.0,3484.7000122070312,59.1,56.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Allegra K,<$25,not delivered / open,371,163,0,85,123,6162.669981002808,2680.3799896240234,0.0,1423.299997329712,2058.9899940490723,1459.0051425110357,16.610970299198943,,0.0,22.9,33.2,3482.289991378784,56.5,54.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Accessories,Oakley,$100-200,not delivered / open,47,24,0,12,11,6723.440010070801,3286.990005493164,0.0,1768.5,1667.9500045776367,1967.7859375140088,143.05191510788939,,0.0,25.5,23.4,3436.4500045776367,51.1,59.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,HUGO BOSS,$50-100,not delivered / open,89,45,0,15,29,7043.900146484375,3618.1900749206543,0.0,1148.180030822754,2277.530040740967,2170.6937313367443,79.14494546611657,,0.0,16.9,32.6,3425.7100715637207,48.6,60.0,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Pants,Ralph Lauren,$50-100,not delivered / open,88,44,0,18,26,6848.469898223877,3423.5699462890625,0.0,1387.8299827575684,2037.069969177246,1839.6809586832337,77.82352157072587,,0.0,20.5,29.5,3424.8999519348145,50.0,53.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Belly Bandit,$50-100,not delivered / open,79,32,0,15,32,5638.049766540527,2238.3999061584473,0.0,1095.24995803833,2304.39990234375,1250.4367444315674,71.36771856380415,,0.0,19.0,40.5,3399.64986038208,60.3,55.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Outerwear & Coats,laundry by SHELLI SEGAL,$100-200,not delivered / open,40,16,0,7,17,5709.560012817383,2316.6500091552734,0.0,1036.6600036621094,2356.25,1320.7319569911092,142.73900032043457,,0.0,17.5,42.5,3392.9100036621094,59.4,57.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,True Religion,$200+,3-4 days,29,17,12,0,0,8025.430023193359,4648.730010986328,3376.7000122070312,0.0,0.0,2157.559027382679,276.7389663170124,3.224545019157088,41.4,0.0,0.0,3376.7000122070312,42.1,46.4,High-price fit/expectation mismatch,"Add premium PDP proof, fit notes, review snippets"
Women,Outerwear & Coats,Calvin Klein,$100-200,not delivered / open,60,31,0,14,15,7050.370010375977,3694.1900177001953,0.0,1563.6199951171875,1792.5599975585938,2009.5013324157096,117.50616683959962,,0.0,23.3,25.0,3356.1799926757812,47.6,54.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Suits & Sport Coats,Abini,$50-100,not delivered / open,66,27,0,14,25,5566.6997985839835,2248.6499176025386,0.0,1189.2999572753904,2128.7499237060542,1336.6764041909917,84.34393634218156,,0.0,21.2,37.9,3318.049880981445,59.6,59.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sweaters,Sutton Studio,$100-200,not delivered / open,57,33,0,14,10,8035.260047912598,4726.820037841797,0.0,1978.6600036621094,1329.7800064086914,2575.0721643521492,140.9694745247824,,0.0,24.6,17.5,3308.440010070801,41.2,54.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,The Little Alpaca's House,$25-50,not delivered / open,178,79,0,41,58,5941.220258712769,2641.2101154327393,0.0,1389.5900650024414,1910.420078277588,1307.5864768703877,33.377641902880725,,0.0,23.0,32.6,3300.0101432800293,55.5,49.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Dresses,Jones New York,$100-200,not delivered / open,49,25,0,12,12,6736.0,3465.0,0.0,1633.0,1638.0,1894.9370024488308,137.46938775510205,,0.0,24.5,24.5,3271.0,48.6,54.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Bali,$25-50,not delivered / open,180,88,0,45,47,6406.410022735596,3145.3800086975098,0.0,1587.1500091552734,1673.8800048828125,1488.2562358677058,35.59116679297553,,0.0,25.0,26.1,3261.030014038086,50.9,47.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,DL1961,$100-200,not delivered / open,39,17,0,6,16,5583.14998626709,2326.32999420166,0.0,918.9899978637695,2337.82999420166,1028.8734383810956,143.1576919555664,,0.0,15.4,41.0,3256.8199920654297,58.3,44.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Outerwear & Coats,MICHAEL Michael Kors,$100-200,not delivered / open,37,14,0,9,14,5373.490005493164,2132.1600036621094,0.0,1344.3300018310547,1897.0,1157.8139833066505,145.22945960792336,,0.0,24.3,37.8,3241.3300018310547,60.3,54.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Outerwear & Coats,Woolrich,$100-200,not delivered / open,27,7,0,9,11,4350.640029907227,1114.8500061035156,0.0,1399.3899993896484,1836.4000244140625,616.8491019839045,161.13481592248988,,0.0,33.3,40.7,3235.790023803711,74.4,55.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Tommy Hilfiger,$50-100,not delivered / open,94,50,0,19,25,6943.999946594238,3709.519973754883,0.0,1424.7599830627441,1809.7199897766113,1825.9003261539551,73.87233985738551,,0.0,20.2,26.6,3234.4799728393555,46.6,49.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Haggar,$25-50,not delivered / open,184,93,0,41,50,6532.910219192505,3303.6701049804688,0.0,1467.7600555419922,1761.480058670044,1775.610832656588,35.50494684343753,,0.0,22.3,27.2,3229.240114212036,49.4,53.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,Nautica,$25-50,not delivered / open,213,106,0,39,68,6497.190044403076,3279.7800216674805,0.0,1169.4400100708008,2047.970012664795,1962.8590681198257,30.503239645084864,,0.0,18.3,31.9,3217.4100227355957,49.5,59.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,True Religion,$200+,5-7 days,32,20,12,0,0,9226.949981689453,6015.649993896484,3211.2999877929688,0.0,0.0,2785.6588999584114,288.3421869277954,5.257096354166666,37.5,0.0,0.0,3211.2999877929688,34.8,46.3,High-price fit/expectation mismatch,"Add premium PDP proof, fit notes, review snippets"
Women,Outerwear & Coats,Mountain Hardwear,$200+,not delivered / open,28,15,0,3,10,7115.0,3915.0,0.0,680.0,2520.0,2118.6300017416943,254.10714285714286,,0.0,10.7,35.7,3200.0,45.0,54.1,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Sleep & Lounge,Majestic International,$50-100,not delivered / open,77,34,0,19,24,5518.759948730469,2335.3499794006348,0.0,1484.4799842834473,1698.9299850463867,1365.693521893193,71.67220712636973,,0.0,24.7,31.2,3183.409969329834,57.7,58.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Levi's,$50-100,not delivered / open,90,42,0,17,31,5885.060005187988,2710.819999694824,0.0,1117.9800033569336,2056.2600021362305,1269.5086818796728,65.38955561319987,,0.0,18.9,34.4,3174.240005493164,53.9,46.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Dresses,Hot from Hollywood,$25-50,not delivered / open,158,80,0,37,41,6425.420257568359,3257.200132369995,0.0,1515.6300563812256,1652.5900688171387,1779.6687548590057,40.66721682005291,,0.0,23.4,25.9,3168.2201251983643,49.3,54.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,O'Neill,$25-50,not delivered / open,128,58,0,34,36,5611.900058746338,2446.3200302124023,0.0,1559.9100189208984,1605.670009613037,963.0863780486952,43.842969208955765,,0.0,26.6,28.1,3165.5800285339355,56.4,39.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Blazers & Jackets,Sutton Studio,$50-100,not delivered / open,73,33,0,11,29,5585.409942626953,2445.299976348877,0.0,869.7299880981445,2270.3799781799316,1521.1370576065724,76.5124649674925,,0.0,15.1,39.7,3140.109966278076,56.2,62.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Sweaters,Paul Fredrick,$50-100,not delivered / open,70,29,0,20,21,5365.0,2225.5,0.0,1540.0,1599.5,1109.4894999975804,76.64285714285714,,0.0,28.6,30.0,3139.5,58.5,49.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,Gottex,$100-200,not delivered / open,32,13,0,9,10,5232.5,2093.5,0.0,1575.5,1563.5,1223.444996762555,163.515625,,0.0,28.1,31.2,3139.0,60.0,58.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Calvin Klein,$50-100,not delivered / open,83,38,0,17,28,5777.630035400391,2668.6400146484375,0.0,1186.8100128173828,1922.1800079345703,1451.9255450478895,69.61000042651074,,0.0,20.5,33.7,3108.990020751953,53.8,54.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Hurley,$50-100,not delivered / open,91,38,0,24,29,5317.55001449585,2219.400005340576,0.0,1421.3900032043457,1676.7600059509277,1107.3948427847065,58.43461554391043,,0.0,26.4,31.9,3098.1500091552734,58.3,49.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Fashion Hoodies & Sweatshirts,Roxy,$50-100,not delivered / open,85,36,0,23,26,5508.080020904541,2414.900005340576,0.0,1435.5200080871582,1657.6600074768066,1284.6685115388489,64.80094142240637,,0.0,27.1,30.6,3093.180015563965,56.2,53.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Dresses,US Fairytailes,$100-200,not delivered / open,43,21,0,8,14,6203.570152282715,3119.790084838867,0.0,1054.920021057129,2028.8600463867188,1686.8416280452927,144.26907330890035,,0.0,18.6,32.6,3083.7800674438477,49.7,54.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,adidas,$25-50,not delivered / open,167,71,0,36,60,5275.980016708374,2195.1300048828125,0.0,1180.2900066375732,1900.5600051879883,1270.7537793881859,31.59269471082859,,0.0,21.6,35.9,3080.8500118255615,58.4,57.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Accessories,Ray-Ban,$50-100,not delivered / open,60,26,0,12,22,5404.56999206543,2327.57999420166,0.0,1076.6699905395506,2000.3200073242188,1414.8550606550857,90.07616653442383,,0.0,20.0,36.7,3076.9899978637695,56.9,60.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Joe's Jeans,$100-200,5-7 days,67,48,19,0,0,10729.829986572266,7659.1099853515625,3070.720001220703,0.0,0.0,3524.7744787199345,160.1467162174965,5.117133084577114,28.4,0.0,0.0,3070.720001220703,28.6,46.0,High-price fit/expectation mismatch,"Add premium PDP proof, fit notes, review snippets"
Women,Blazers & Jackets,Jones New York,$100-200,not delivered / open,38,15,0,10,13,5223.280014038086,2170.460006713867,0.0,1318.3300018310547,1734.490005493164,1323.488698480788,137.45473721152857,,0.0,26.3,34.2,3052.8200073242188,58.4,61.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Billabong,$50-100,not delivered / open,94,42,0,19,33,5497.84001159668,2466.7900009155273,0.0,1079.9600067138672,1951.0900039672852,1010.9914676147491,58.48765969783702,,0.0,20.2,35.1,3031.0500106811523,55.1,41.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,Calvin Klein,$100-200,not delivered / open,44,19,0,17,8,5260.720016479492,2230.349998474121,0.0,2035.4100189208984,994.9599990844727,1275.242205597016,119.5618185563521,,0.0,38.6,18.2,3030.370018005371,57.6,57.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
